#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-9E632DDB35ECDB8-40A1C8A2046F377
#datatype	hitsConcise Results
#status	0
#Start time	2015-06-27T19:50:36	Run time	0:02:42:45
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#8 - >85773714	superfamily	271833	7	119	4.52679e-26	95.3353	cl19078	REC superfamily	 - 	 - 
Q#9 - >85773905	specific	238088	10	118	2.27854e-12	58.7413	cd00156	REC	 - 	cl19078
Q#9 - >85773905	superfamily	271833	10	118	2.27854e-12	58.7413	cl19078	REC superfamily	 - 	 - 
Q#10 - >85773922	specific	238088	8	121	2.17581e-21	83.7793	cd00156	REC	 - 	cl19078
Q#10 - >85773922	superfamily	271833	8	121	2.17581e-21	83.7793	cl19078	REC superfamily	 - 	 - 
Q#10 - >85773922	multi-dom	223816	5	134	5.49222e-16	70.7889	COG0745	OmpR	C	 - 
Q#11 - >85774033	specific	238088	13	127	4.83843e-35	119.218	cd00156	REC	 - 	cl19078
Q#11 - >85774033	superfamily	271833	13	127	4.83843e-35	119.218	cl19078	REC superfamily	 - 	 - 
Q#11 - >85774033	multi-dom	184052	5	137	0.00735766	33.4864	PRK13435	PRK13435	 - 	 - 
Q#12 - >85774057	specific	238088	10	121	6.32766e-24	89.9425	cd00156	REC	 - 	cl19078
Q#12 - >85774057	superfamily	271833	10	121	6.32766e-24	89.9425	cl19078	REC superfamily	 - 	 - 
Q#13 - >85774315	specific	238088	6	120	2.71366e-31	108.817	cd00156	REC	 - 	cl19078
Q#13 - >85774315	superfamily	271833	6	120	2.71366e-31	108.817	cl19078	REC superfamily	 - 	 - 
Q#14 - >85774534	specific	238088	7	117	6.42606e-29	102.654	cd00156	REC	 - 	cl19078
Q#14 - >85774534	superfamily	271833	7	117	6.42606e-29	102.654	cl19078	REC superfamily	 - 	 - 
Q#14 - >85774534	multi-dom	223816	4	117	3.69635e-28	103.531	COG0745	OmpR	C	 - 
Q#15 - >85774923	specific	238088	8	116	4.31415e-32	111.128	cd00156	REC	 - 	cl19078
Q#15 - >85774923	superfamily	271833	8	116	4.31415e-32	111.128	cl19078	REC superfamily	 - 	 - 
Q#16 - >85775277	specific	238088	17	128	2.03211e-31	109.588	cd00156	REC	 - 	cl19078
Q#16 - >85775277	superfamily	271833	17	128	2.03211e-31	109.588	cl19078	REC superfamily	 - 	 - 
Q#17 - >85775376	specific	238088	2	105	2.02766e-18	75.6901	cd00156	REC	 - 	cl19078
Q#17 - >85775376	superfamily	271833	2	105	2.02766e-18	75.6901	cl19078	REC superfamily	 - 	 - 
Q#18 - >85775471	specific	238088	14	118	2.57059e-11	56.0449	cd00156	REC	 - 	cl19078
Q#18 - >85775471	superfamily	271833	14	118	2.57059e-11	56.0449	cl19078	REC superfamily	 - 	 - 
Q#19 - >85775526	specific	238088	7	109	1.19647e-25	94.1797	cd00156	REC	 - 	cl19078
Q#19 - >85775526	superfamily	271833	7	109	1.19647e-25	94.1797	cl19078	REC superfamily	 - 	 - 
Q#19 - >85775526	multi-dom	223816	5	109	3.61698e-20	82.3449	COG0745	OmpR	C	 - 
Q#20 - >85775568	specific	238088	6	117	3.01604e-29	103.81	cd00156	REC	 - 	cl19078
Q#20 - >85775568	superfamily	271833	6	117	3.01604e-29	103.81	cl19078	REC superfamily	 - 	 - 
Q#21 - >85775662	specific	238088	10	125	2.49324e-31	109.202	cd00156	REC	 - 	cl19078
Q#21 - >85775662	superfamily	271833	10	125	2.49324e-31	109.202	cl19078	REC superfamily	 - 	 - 
Q#21 - >85775662	multi-dom	223816	8	125	3.68918e-21	85.0413	COG0745	OmpR	C	 - 
Q#22 - >85775736	specific	238088	7	117	7.04214e-24	89.5573	cd00156	REC	 - 	cl19078
Q#22 - >85775736	superfamily	271833	7	117	7.04214e-24	89.5573	cl19078	REC superfamily	 - 	 - 
Q#23 - >85775928	specific	238088	10	124	1.59045e-19	78.7717	cd00156	REC	 - 	cl19078
Q#23 - >85775928	superfamily	271833	10	124	1.59045e-19	78.7717	cl19078	REC superfamily	 - 	 - 
Q#24 - >85776447	specific	238088	15	125	6.11658e-17	71.4529	cd00156	REC	 - 	cl19078
Q#24 - >85776447	superfamily	271833	15	125	6.11658e-17	71.4529	cl19078	REC superfamily	 - 	 - 
Q#24 - >85776447	multi-dom	223816	12	124	1.28227e-17	75.0261	COG0745	OmpR	C	 - 
Q#25 - >85776773	specific	238088	5	113	1.65413e-30	106.891	cd00156	REC	 - 	cl19078
Q#25 - >85776773	superfamily	271833	5	113	1.65413e-30	106.891	cl19078	REC superfamily	 - 	 - 
Q#26 - >85776818	specific	238088	13	123	2.03251e-18	75.6901	cd00156	REC	 - 	cl19078
Q#26 - >85776818	superfamily	271833	13	123	2.03251e-18	75.6901	cl19078	REC superfamily	 - 	 - 
Q#26 - >85776818	multi-dom	223816	10	127	2.49204e-17	74.6409	COG0745	OmpR	C	 - 
Q#27 - >85776902	specific	238088	8	122	1.32344e-28	101.884	cd00156	REC	 - 	cl19078
Q#27 - >85776902	superfamily	271833	8	122	1.32344e-28	101.884	cl19078	REC superfamily	 - 	 - 
Q#27 - >85776902	multi-dom	223816	6	122	4.88827e-26	98.138	COG0745	OmpR	C	 - 
Q#28 - >85777043	specific	238088	7	121	4.57284e-11	55.6597	cd00156	REC	 - 	cl19078
Q#28 - >85777043	superfamily	271833	7	121	4.57284e-11	55.6597	cl19078	REC superfamily	 - 	 - 
Q#29 - >85777069	specific	238088	12	121	3.37249e-21	82.6237	cd00156	REC	 - 	cl19078
Q#29 - >85777069	superfamily	271833	12	121	3.37249e-21	82.6237	cl19078	REC superfamily	 - 	 - 
Q#30 - >85777243	specific	238088	6	119	1.22554e-31	109.588	cd00156	REC	 - 	cl19078
Q#30 - >85777243	superfamily	271833	6	119	1.22554e-31	109.588	cl19078	REC superfamily	 - 	 - 
Q#31 - >85773503	superfamily	271833	2	102	1.1814e-05	40.2517	cl19078	REC superfamily	 - 	 - 
Q#31 - >85773503	multi-dom	225107	2	83	2.36016e-06	43.4465	COG2197	CitB	C	 - 
Q#32 - >85774265	specific	238088	5	116	3.67325e-27	101.884	cd00156	REC	 - 	cl19078
Q#32 - >85774265	superfamily	271833	5	116	3.67325e-27	101.884	cl19078	REC superfamily	 - 	 - 
Q#32 - >85774265	specific	238088	124	229	1.24534e-10	56.0449	cd00156	REC	 - 	cl19078
Q#32 - >85774265	superfamily	271833	124	229	1.24534e-10	56.0449	cl19078	REC superfamily	 - 	 - 
Q#33 - >85774305	specific	238088	5	113	9.20568e-30	111.128	cd00156	REC	 - 	cl19078
Q#33 - >85774305	superfamily	271833	5	113	9.20568e-30	111.128	cl19078	REC superfamily	 - 	 - 
Q#33 - >85774305	specific	238088	156	259	2.10118e-10	57.2005	cd00156	REC	 - 	cl19078
Q#33 - >85774305	superfamily	271833	156	259	2.10118e-10	57.2005	cl19078	REC superfamily	 - 	 - 
Q#34 - >85773350	specific	238088	6	118	1.80566e-41	138.863	cd00156	REC	 - 	cl19078
Q#34 - >85773350	superfamily	271833	6	118	1.80566e-41	138.863	cl19078	REC superfamily	 - 	 - 
Q#34 - >85773350	specific	238225	134	228	1.69066e-36	125.64	cd00383	trans_reg_C	 - 	cl21459
Q#34 - >85773350	superfamily	277524	134	228	1.69066e-36	125.64	cl21459	HTH superfamily	 - 	 - 
Q#34 - >85773350	multi-dom	223816	4	228	8.21923e-85	254.144	COG0745	OmpR	 - 	 - 
Q#35 - >85773829	specific	238088	9	120	1.44913e-37	128.848	cd00156	REC	 - 	cl19078
Q#35 - >85773829	superfamily	271833	9	120	1.44913e-37	128.848	cl19078	REC superfamily	 - 	 - 
Q#35 - >85773829	specific	238225	133	226	1.80735e-32	114.854	cd00383	trans_reg_C	 - 	cl21459
Q#35 - >85773829	superfamily	277524	133	226	1.80735e-32	114.854	cl21459	HTH superfamily	 - 	 - 
Q#35 - >85773829	multi-dom	182522	8	225	2.04173e-88	263.203	PRK10529	PRK10529	 - 	 - 
Q#36 - >85775847	specific	238225	146	240	2.05508e-39	133.344	cd00383	trans_reg_C	 - 	cl21459
Q#36 - >85775847	superfamily	277524	146	240	2.05508e-39	133.344	cl21459	HTH superfamily	 - 	 - 
Q#36 - >85775847	specific	238088	21	131	4.40235e-39	133.085	cd00156	REC	 - 	cl19078
Q#36 - >85775847	superfamily	271833	21	131	4.40235e-39	133.085	cl19078	REC superfamily	 - 	 - 
Q#36 - >85775847	multi-dom	223816	21	244	1.19725e-89	267.241	COG0745	OmpR	 - 	 - 
Q#37 - >85776785	specific	238088	4	116	1.55406e-37	128.848	cd00156	REC	 - 	cl19078
Q#37 - >85776785	superfamily	271833	4	116	1.55406e-37	128.848	cl19078	REC superfamily	 - 	 - 
Q#37 - >85776785	specific	238225	127	219	9.23803e-29	105.224	cd00383	trans_reg_C	 - 	cl21459
Q#37 - >85776785	superfamily	277524	127	219	9.23803e-29	105.224	cl21459	HTH superfamily	 - 	 - 
Q#37 - >85776785	multi-dom	223816	1	223	1.37551e-78	238.351	COG0745	OmpR	 - 	 - 
Q#38 - >85776936	specific	238088	5	119	1.59866e-36	126.151	cd00156	REC	 - 	cl19078
Q#38 - >85776936	superfamily	271833	5	119	1.59866e-36	126.151	cl19078	REC superfamily	 - 	 - 
Q#38 - >85776936	specific	238225	133	223	1.04901e-32	115.624	cd00383	trans_reg_C	 - 	cl21459
Q#38 - >85776936	superfamily	277524	133	223	1.04901e-32	115.624	cl21459	HTH superfamily	 - 	 - 
Q#38 - >85776936	multi-dom	131209	4	223	1.47369e-82	248.398	TIGR02154	PhoB	 - 	 - 
Q#39 - >85774698	specific	238088	5	119	2.05192e-26	99.1873	cd00156	REC	 - 	cl19078
Q#39 - >85774698	superfamily	271833	5	119	2.05192e-26	99.1873	cl19078	REC superfamily	 - 	 - 
Q#39 - >85774698	specific	99777	149	205	2.74216e-12	58.7	cd06170	LuxR_C_like	 - 	cl21459
Q#39 - >85774698	superfamily	277524	149	205	2.74216e-12	58.7	cl21459	HTH superfamily	 - 	 - 
Q#39 - >85774698	multi-dom	225107	3	209	6.14143e-64	199.452	COG2197	CitB	 - 	 - 
Q#40 - >85774930	specific	238088	8	122	1.68626e-28	104.58	cd00156	REC	 - 	cl19078
Q#40 - >85774930	superfamily	271833	8	122	1.68626e-28	104.58	cl19078	REC superfamily	 - 	 - 
Q#40 - >85774930	specific	99777	154	210	3.56247e-20	81.0416	cd06170	LuxR_C_like	 - 	cl21459
Q#40 - >85774930	superfamily	277524	154	210	3.56247e-20	81.0416	cl21459	HTH superfamily	 - 	 - 
Q#40 - >85774930	multi-dom	225107	5	214	5.52916e-76	230.654	COG2197	CitB	 - 	 - 
Q#41 - >85775687	specific	238088	8	119	8.04613e-30	108.047	cd00156	REC	 - 	cl19078
Q#41 - >85775687	superfamily	271833	8	119	8.04613e-30	108.047	cl19078	REC superfamily	 - 	 - 
Q#41 - >85775687	specific	99777	153	208	4.0521e-14	64.0928	cd06170	LuxR_C_like	 - 	cl21459
Q#41 - >85775687	superfamily	277524	153	208	4.0521e-14	64.0928	cl21459	HTH superfamily	 - 	 - 
Q#41 - >85775687	multi-dom	225107	3	215	2.01386e-55	177.496	COG2197	CitB	 - 	 - 
Q#42 - >85773046	specific	238088	10	120	3.25939e-30	113.054	cd00156	REC	 - 	cl19078
Q#42 - >85773046	superfamily	271833	10	120	3.25939e-30	113.054	cl19078	REC superfamily	 - 	 - 
Q#42 - >85773046	specific	99707	165	316	2.11136e-21	90.2831	cd00009	AAA	 - 	cl21455
Q#42 - >85773046	superfamily	277521	165	316	2.11136e-21	90.2831	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#42 - >85773046	specific	251640	409	450	4.98266e-06	43.5614	pfam02954	HTH_8	 - 	cl22895
Q#42 - >85773046	superfamily	277610	409	450	4.98266e-06	43.5614	cl22895	HTH_8 superfamily	 - 	 - 
Q#42 - >85773046	multi-dom	225114	3	458	0	533.428	COG2204	AtoC	 - 	 - 
Q#43 - >85773241	specific	238088	9	110	9.62507e-32	117.292	cd00156	REC	 - 	cl19078
Q#43 - >85773241	superfamily	271833	9	110	9.62507e-32	117.292	cl19078	REC superfamily	 - 	 - 
Q#43 - >85773241	specific	99707	169	306	1.85856e-21	90.2831	cd00009	AAA	 - 	cl21455
Q#43 - >85773241	superfamily	277521	169	306	1.85856e-21	90.2831	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#43 - >85773241	superfamily	277610	416	457	0.000430581	38.1686	cl22895	HTH_8 superfamily	 - 	 - 
Q#43 - >85773241	multi-dom	225114	7	465	3.58241e-180	515.709	COG2204	AtoC	 - 	 - 
Q#44 - >85773356	specific	238088	25	137	1.33215e-33	122.684	cd00156	REC	 - 	cl19078
Q#44 - >85773356	superfamily	271833	25	137	1.33215e-33	122.684	cl19078	REC superfamily	 - 	 - 
Q#44 - >85773356	specific	99707	163	332	2.29741e-24	98.3723	cd00009	AAA	 - 	cl21455
Q#44 - >85773356	superfamily	277521	163	332	2.29741e-24	98.3723	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#44 - >85773356	specific	251640	421	462	6.30649e-08	49.3394	pfam02954	HTH_8	 - 	cl22895
Q#44 - >85773356	superfamily	277610	421	462	6.30649e-08	49.3394	cl22895	HTH_8 superfamily	 - 	 - 
Q#44 - >85773356	multi-dom	225114	23	470	0	551.533	COG2204	AtoC	 - 	 - 
Q#45 - >85773443	specific	238088	5	117	7.87611e-36	128.848	cd00156	REC	 - 	cl19078
Q#45 - >85773443	superfamily	271833	5	117	7.87611e-36	128.848	cl19078	REC superfamily	 - 	 - 
Q#45 - >85773443	specific	99707	157	299	5.71807e-20	86.0459	cd00009	AAA	 - 	cl21455
Q#45 - >85773443	superfamily	277521	157	299	5.71807e-20	86.0459	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#45 - >85773443	specific	251640	396	430	1.63851e-11	59.3546	pfam02954	HTH_8	 - 	cl22895
Q#45 - >85773443	superfamily	277610	396	430	1.63851e-11	59.3546	cl22895	HTH_8 superfamily	 - 	 - 
Q#45 - >85773443	multi-dom	225114	1	441	2.74683e-163	471.796	COG2204	AtoC	 - 	 - 
Q#46 - >85773565	specific	238088	5	117	1.20518e-30	114.21	cd00156	REC	 - 	cl19078
Q#46 - >85773565	superfamily	271833	5	117	1.20518e-30	114.21	cl19078	REC superfamily	 - 	 - 
Q#46 - >85773565	specific	99707	146	308	2.40431e-20	87.2015	cd00009	AAA	 - 	cl21455
Q#46 - >85773565	superfamily	277521	146	308	2.40431e-20	87.2015	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#46 - >85773565	specific	251640	415	455	6.45979e-11	57.8138	pfam02954	HTH_8	 - 	cl22895
Q#46 - >85773565	superfamily	277610	415	455	6.45979e-11	57.8138	cl22895	HTH_8 superfamily	 - 	 - 
Q#46 - >85773565	multi-dom	225114	1	457	0	529.191	COG2204	AtoC	 - 	 - 
Q#47 - >85773578	specific	238088	5	116	2.16953e-35	127.692	cd00156	REC	 - 	cl19078
Q#47 - >85773578	superfamily	271833	5	116	2.16953e-35	127.692	cl19078	REC superfamily	 - 	 - 
Q#47 - >85773578	specific	99707	149	312	8.87308e-19	82.5791	cd00009	AAA	 - 	cl21455
Q#47 - >85773578	superfamily	277521	149	312	8.87308e-19	82.5791	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#47 - >85773578	specific	251640	413	452	3.51699e-08	49.7246	pfam02954	HTH_8	 - 	cl22895
Q#47 - >85773578	superfamily	277610	413	452	3.51699e-08	49.7246	cl22895	HTH_8 superfamily	 - 	 - 
Q#47 - >85773578	multi-dom	225114	1	454	1.29913e-179	513.783	COG2204	AtoC	 - 	 - 
Q#48 - >85773627	specific	238088	6	118	1.61343e-27	105.736	cd00156	REC	 - 	cl19078
Q#48 - >85773627	superfamily	271833	6	118	1.61343e-27	105.736	cl19078	REC superfamily	 - 	 - 
Q#48 - >85773627	specific	99707	150	315	1.30027e-18	82.5791	cd00009	AAA	 - 	cl21455
Q#48 - >85773627	superfamily	277521	150	315	1.30027e-18	82.5791	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#48 - >85773627	specific	251640	418	458	6.67548e-09	52.0358	pfam02954	HTH_8	 - 	cl22895
Q#48 - >85773627	superfamily	277610	418	458	6.67548e-09	52.0358	cl22895	HTH_8 superfamily	 - 	 - 
Q#48 - >85773627	multi-dom	225114	1	458	2.07497e-180	516.479	COG2204	AtoC	 - 	 - 
Q#49 - >85773750	specific	99707	146	305	1.74375e-20	87.5867	cd00009	AAA	 - 	cl21455
Q#49 - >85773750	superfamily	277521	146	305	1.74375e-20	87.5867	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#49 - >85773750	specific	238088	7	119	1.29536e-16	75.6901	cd00156	REC	 - 	cl19078
Q#49 - >85773750	superfamily	271833	7	119	1.29536e-16	75.6901	cl19078	REC superfamily	 - 	 - 
Q#49 - >85773750	specific	251640	407	445	1.83954e-07	47.7986	pfam02954	HTH_8	 - 	cl22895
Q#49 - >85773750	superfamily	277610	407	445	1.83954e-07	47.7986	cl22895	HTH_8 superfamily	 - 	 - 
Q#49 - >85773750	multi-dom	225114	5	450	3.40223e-150	439.054	COG2204	AtoC	 - 	 - 
Q#50 - >85773771	specific	238088	14	125	4.78712e-37	132.314	cd00156	REC	 - 	cl19078
Q#50 - >85773771	superfamily	271833	14	125	4.78712e-37	132.314	cl19078	REC superfamily	 - 	 - 
Q#50 - >85773771	specific	99707	153	318	1.65944e-20	87.5867	cd00009	AAA	 - 	cl21455
Q#50 - >85773771	superfamily	277521	153	318	1.65944e-20	87.5867	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#50 - >85773771	specific	251640	413	454	3.09756e-11	58.5842	pfam02954	HTH_8	 - 	cl22895
Q#50 - >85773771	superfamily	277610	413	454	3.09756e-11	58.5842	cl22895	HTH_8 superfamily	 - 	 - 
Q#50 - >85773771	multi-dom	225114	11	464	0	538.051	COG2204	AtoC	 - 	 - 
Q#51 - >85773860	specific	238088	10	121	4.32161e-31	115.751	cd00156	REC	 - 	cl19078
Q#51 - >85773860	superfamily	271833	10	121	4.32161e-31	115.751	cl19078	REC superfamily	 - 	 - 
Q#51 - >85773860	specific	99707	152	317	4.07004e-24	97.6019	cd00009	AAA	 - 	cl21455
Q#51 - >85773860	superfamily	277521	152	317	4.07004e-24	97.6019	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#51 - >85773860	superfamily	277610	414	454	0.00137048	36.6278	cl22895	HTH_8 superfamily	 - 	 - 
Q#51 - >85773860	multi-dom	225114	9	462	0	549.221	COG2204	AtoC	 - 	 - 
Q#52 - >85773993	specific	238088	9	121	3.86486e-35	126.922	cd00156	REC	 - 	cl19078
Q#52 - >85773993	superfamily	271833	9	121	3.86486e-35	126.922	cl19078	REC superfamily	 - 	 - 
Q#52 - >85773993	specific	99707	168	308	7.00624e-23	94.5203	cd00009	AAA	 - 	cl21455
Q#52 - >85773993	superfamily	277521	168	308	7.00624e-23	94.5203	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#52 - >85773993	specific	251640	415	455	2.5843e-08	50.495	pfam02954	HTH_8	 - 	cl22895
Q#52 - >85773993	superfamily	277610	415	455	2.5843e-08	50.495	cl22895	HTH_8 superfamily	 - 	 - 
Q#52 - >85773993	multi-dom	225114	5	460	0	563.089	COG2204	AtoC	 - 	 - 
Q#53 - >85774213	specific	238088	5	116	1.09646e-29	111.514	cd00156	REC	 - 	cl19078
Q#53 - >85774213	superfamily	271833	5	116	1.09646e-29	111.514	cl19078	REC superfamily	 - 	 - 
Q#53 - >85774213	specific	99707	148	305	1.76652e-20	87.5867	cd00009	AAA	 - 	cl21455
Q#53 - >85774213	superfamily	277521	148	305	1.76652e-20	87.5867	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#53 - >85774213	specific	251640	405	445	4.65563e-09	52.421	pfam02954	HTH_8	 - 	cl22895
Q#53 - >85774213	superfamily	277610	405	445	4.65563e-09	52.421	cl22895	HTH_8 superfamily	 - 	 - 
Q#53 - >85774213	multi-dom	225114	1	448	4.90861e-172	494.138	COG2204	AtoC	 - 	 - 
Q#54 - >85774263	specific	238088	16	128	1.44962e-34	125.381	cd00156	REC	 - 	cl19078
Q#54 - >85774263	superfamily	271833	16	128	1.44962e-34	125.381	cl19078	REC superfamily	 - 	 - 
Q#54 - >85774263	specific	99707	154	323	1.61458e-25	101.839	cd00009	AAA	 - 	cl21455
Q#54 - >85774263	superfamily	277521	154	323	1.61458e-25	101.839	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#54 - >85774263	specific	251640	419	457	1.31741e-06	45.4874	pfam02954	HTH_8	 - 	cl22895
Q#54 - >85774263	superfamily	277610	419	457	1.31741e-06	45.4874	cl22895	HTH_8 superfamily	 - 	 - 
Q#54 - >85774263	multi-dom	225114	14	457	0	539.206	COG2204	AtoC	 - 	 - 
Q#55 - >85774386	specific	238088	5	115	4.13371e-31	115.366	cd00156	REC	 - 	cl19078
Q#55 - >85774386	superfamily	271833	5	115	4.13371e-31	115.366	cl19078	REC superfamily	 - 	 - 
Q#55 - >85774386	specific	99707	142	298	9.14663e-17	76.8011	cd00009	AAA	 - 	cl21455
Q#55 - >85774386	superfamily	277521	142	298	9.14663e-17	76.8011	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#55 - >85774386	specific	251640	405	445	3.2671e-09	52.8062	pfam02954	HTH_8	 - 	cl22895
Q#55 - >85774386	superfamily	277610	405	445	3.2671e-09	52.8062	cl22895	HTH_8 superfamily	 - 	 - 
Q#55 - >85774386	multi-dom	225114	1	446	8.52455e-175	501.072	COG2204	AtoC	 - 	 - 
Q#56 - >85774491	specific	238088	6	118	1.31269e-35	128.462	cd00156	REC	 - 	cl19078
Q#56 - >85774491	superfamily	271833	6	118	1.31269e-35	128.462	cl19078	REC superfamily	 - 	 - 
Q#56 - >85774491	specific	99707	148	304	1.08458e-25	101.839	cd00009	AAA	 - 	cl21455
Q#56 - >85774491	superfamily	277521	148	304	1.08458e-25	101.839	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#56 - >85774491	specific	251640	406	446	1.42603e-10	56.6582	pfam02954	HTH_8	 - 	cl22895
Q#56 - >85774491	superfamily	277610	406	446	1.42603e-10	56.6582	cl22895	HTH_8 superfamily	 - 	 - 
Q#56 - >85774491	multi-dom	225114	1	446	0	590.053	COG2204	AtoC	 - 	 - 
Q#57 - >85774694	specific	238088	12	126	1.9343e-22	92.2537	cd00156	REC	 - 	cl19078
Q#57 - >85774694	superfamily	271833	12	126	1.9343e-22	92.2537	cl19078	REC superfamily	 - 	 - 
Q#57 - >85774694	specific	99707	174	325	5.50296e-15	72.1787	cd00009	AAA	 - 	cl21455
Q#57 - >85774694	superfamily	277521	174	325	5.50296e-15	72.1787	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#57 - >85774694	specific	251640	428	467	1.03988e-08	51.6506	pfam02954	HTH_8	 - 	cl22895
Q#57 - >85774694	superfamily	277610	428	467	1.03988e-08	51.6506	cl22895	HTH_8 superfamily	 - 	 - 
Q#57 - >85774694	multi-dom	225114	11	467	5.83975e-128	382.43	COG2204	AtoC	 - 	 - 
Q#58 - >85774842	specific	238088	5	117	1.53606e-39	139.248	cd00156	REC	 - 	cl19078
Q#58 - >85774842	superfamily	271833	5	117	1.53606e-39	139.248	cl19078	REC superfamily	 - 	 - 
Q#58 - >85774842	specific	99707	146	300	2.41952e-23	95.6759	cd00009	AAA	 - 	cl21455
Q#58 - >85774842	superfamily	277521	146	300	2.41952e-23	95.6759	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#58 - >85774842	specific	251640	421	460	4.72028e-11	58.199	pfam02954	HTH_8	 - 	cl22895
Q#58 - >85774842	superfamily	277610	421	460	4.72028e-11	58.199	cl22895	HTH_8 superfamily	 - 	 - 
Q#58 - >85774842	multi-dom	225114	1	465	0	583.119	COG2204	AtoC	 - 	 - 
Q#59 - >85774925	specific	238088	9	121	3.4617e-36	130.003	cd00156	REC	 - 	cl19078
Q#59 - >85774925	superfamily	271833	9	121	3.4617e-36	130.003	cl19078	REC superfamily	 - 	 - 
Q#59 - >85774925	specific	99707	152	317	2.50168e-20	87.2015	cd00009	AAA	 - 	cl21455
Q#59 - >85774925	superfamily	277521	152	317	2.50168e-20	87.2015	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#59 - >85774925	specific	251640	417	457	9.70793e-15	68.5994	pfam02954	HTH_8	 - 	cl22895
Q#59 - >85774925	superfamily	277610	417	457	9.70793e-15	68.5994	cl22895	HTH_8 superfamily	 - 	 - 
Q#59 - >85774925	multi-dom	225114	3	459	0	530.347	COG2204	AtoC	 - 	 - 
Q#60 - >85774942	specific	238088	9	120	3.79032e-36	129.618	cd00156	REC	 - 	cl19078
Q#60 - >85774942	superfamily	271833	9	120	3.79032e-36	129.618	cl19078	REC superfamily	 - 	 - 
Q#60 - >85774942	specific	99707	151	316	5.9021e-27	105.306	cd00009	AAA	 - 	cl21455
Q#60 - >85774942	superfamily	277521	151	316	5.9021e-27	105.306	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#60 - >85774942	specific	251640	404	445	5.68107e-12	60.8954	pfam02954	HTH_8	 - 	cl22895
Q#60 - >85774942	superfamily	277610	404	445	5.68107e-12	60.8954	cl22895	HTH_8 superfamily	 - 	 - 
Q#60 - >85774942	multi-dom	225114	2	450	0	575.8	COG2204	AtoC	 - 	 - 
