#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-33E74F82BF7CB4FE-75D45FCDE3735C6
#datatype	hitsConcise Results
#status	0
#Start time	2015-06-27T19:50:18	Run time	0:01:09:22
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#13 - >158307239	multi-dom	223816	1	116	8.20694e-15	67.3221	COG0745	OmpR	C	 - 
Q#14 - >158307305	specific	238088	5	119	1.33816e-35	126.922	cd00156	REC	 - 	cl19078
Q#14 - >158307305	superfamily	271833	5	119	1.33816e-35	126.922	cl19078	REC superfamily	 - 	 - 
Q#14 - >158307305	specific	238030	259	360	5.6679e-15	69.983	cd00075	HATPase_c	 - 	cl00075
Q#14 - >158307305	superfamily	275468	259	360	5.6679e-15	69.983	cl00075	HATPase_c superfamily	 - 	 - 
Q#14 - >158307305	multi-dom	223816	3	119	1.11698e-29	114.316	COG0745	OmpR	C	 - 
Q#14 - >158307305	multi-dom	223715	139	363	3.149e-13	68.627	COG0642	BaeS	N	 - 
Q#15 - >158307421	specific	238088	5	119	8.52548e-38	125.381	cd00156	REC	 - 	cl19078
Q#15 - >158307421	superfamily	271833	5	119	8.52548e-38	125.381	cl19078	REC superfamily	 - 	 - 
Q#15 - >158307421	multi-dom	223816	3	119	3.2568e-30	108.924	COG0745	OmpR	C	 - 
Q#16 - >158308148	specific	238088	7	128	8.93419e-16	68.3713	cd00156	REC	 - 	cl19078
Q#16 - >158308148	superfamily	271833	7	128	8.93419e-16	68.3713	cl19078	REC superfamily	 - 	 - 
Q#17 - >158308405	specific	238088	9	133	4.20264e-22	85.7053	cd00156	REC	 - 	cl19078
Q#17 - >158308405	superfamily	271833	9	133	4.20264e-22	85.7053	cl19078	REC superfamily	 - 	 - 
Q#17 - >158308405	multi-dom	225107	6	128	7.91674e-18	76.1885	COG2197	CitB	C	 - 
Q#18 - >158308424	specific	238088	9	110	5.01094e-23	88.0165	cd00156	REC	 - 	cl19078
Q#18 - >158308424	superfamily	271833	9	110	5.01094e-23	88.0165	cl19078	REC superfamily	 - 	 - 
Q#19 - >158309217	specific	238088	5	127	1.50278e-13	62.5933	cd00156	REC	 - 	cl19078
Q#19 - >158309217	superfamily	271833	5	127	1.50278e-13	62.5933	cl19078	REC superfamily	 - 	 - 
Q#20 - >158309218	specific	238088	5	127	9.88913e-22	84.5497	cd00156	REC	 - 	cl19078
Q#20 - >158309218	superfamily	271833	5	127	9.88913e-22	84.5497	cl19078	REC superfamily	 - 	 - 
Q#20 - >158309218	multi-dom	225107	2	127	9.41445e-17	73.1069	COG2197	CitB	C	 - 
Q#21 - >158309248	specific	238088	14	83	5.29634e-21	80.6977	cd00156	REC	C	cl19078
Q#21 - >158309248	superfamily	271833	14	83	5.29634e-21	80.6977	cl19078	REC superfamily	C	 - 
Q#22 - >158309384	specific	238088	9	123	5.08429e-37	124.61	cd00156	REC	 - 	cl19078
Q#22 - >158309384	superfamily	271833	9	123	5.08429e-37	124.61	cl19078	REC superfamily	 - 	 - 
Q#23 - >158309619	specific	238088	12	126	3.37739e-31	109.973	cd00156	REC	 - 	cl19078
Q#23 - >158309619	superfamily	271833	12	126	3.37739e-31	109.973	cl19078	REC superfamily	 - 	 - 
Q#24 - >158309699	specific	238088	5	115	1.45888e-32	111.899	cd00156	REC	 - 	cl19078
Q#24 - >158309699	superfamily	271833	5	115	1.45888e-32	111.899	cl19078	REC superfamily	 - 	 - 
Q#24 - >158309699	multi-dom	223816	2	115	5.87042e-30	108.153	COG0745	OmpR	C	 - 
Q#25 - >158311007	specific	238088	5	119	1.82355e-35	119.603	cd00156	REC	 - 	cl19078
Q#25 - >158311007	superfamily	271833	5	119	1.82355e-35	119.603	cl19078	REC superfamily	 - 	 - 
Q#26 - >158311547	specific	238088	5	115	4.40545e-31	108.047	cd00156	REC	 - 	cl19078
Q#26 - >158311547	superfamily	271833	5	115	4.40545e-31	108.047	cl19078	REC superfamily	 - 	 - 
Q#26 - >158311547	multi-dom	223816	2	115	1.86747e-30	109.694	COG0745	OmpR	C	 - 
Q#27 - >158310881	specific	238088	1	40	5.72709e-10	50.2669	cd00156	REC	N	cl19078
Q#27 - >158310881	superfamily	271833	1	40	5.72709e-10	50.2669	cl19078	REC superfamily	N	 - 
Q#28 - >158309870	specific	238088	307	421	5.8828e-33	120.373	cd00156	REC	 - 	cl19078
Q#28 - >158309870	superfamily	271833	307	421	5.8828e-33	120.373	cl19078	REC superfamily	 - 	 - 
Q#28 - >158309870	specific	238088	161	275	3.40971e-32	118.447	cd00156	REC	 - 	cl19078
Q#28 - >158309870	superfamily	271833	161	275	3.40971e-32	118.447	cl19078	REC superfamily	 - 	 - 
Q#29 - >158310678	specific	238088	146	260	5.07808e-32	117.677	cd00156	REC	 - 	cl19078
Q#29 - >158310678	superfamily	271833	146	260	5.07808e-32	117.677	cl19078	REC superfamily	 - 	 - 
Q#29 - >158310678	specific	238088	292	406	4.28705e-31	114.98	cd00156	REC	 - 	cl19078
Q#29 - >158310678	superfamily	271833	292	406	4.28705e-31	114.98	cl19078	REC superfamily	 - 	 - 
Q#29 - >158310678	specific	238088	2	114	3.49109e-30	112.669	cd00156	REC	 - 	cl19078
Q#29 - >158310678	superfamily	271833	2	114	3.49109e-30	112.669	cl19078	REC superfamily	 - 	 - 
Q#30 - >158304221	specific	238225	139	232	1.03155e-34	121.017	cd00383	trans_reg_C	 - 	cl21459
Q#30 - >158304221	superfamily	277524	139	232	1.03155e-34	121.017	cl21459	HTH superfamily	 - 	 - 
Q#30 - >158304221	specific	238088	16	128	7.46886e-23	89.9425	cd00156	REC	 - 	cl19078
Q#30 - >158304221	superfamily	271833	16	128	7.46886e-23	89.9425	cl19078	REC superfamily	 - 	 - 
Q#30 - >158304221	multi-dom	223816	13	234	2.72782e-64	201.757	COG0745	OmpR	 - 	 - 
Q#31 - >158304891	specific	238088	6	118	2.68875e-39	133.085	cd00156	REC	 - 	cl19078
Q#31 - >158304891	superfamily	271833	6	118	2.68875e-39	133.085	cl19078	REC superfamily	 - 	 - 
Q#31 - >158304891	specific	238225	129	222	2.03831e-36	125.254	cd00383	trans_reg_C	 - 	cl21459
Q#31 - >158304891	superfamily	277524	129	222	2.03831e-36	125.254	cl21459	HTH superfamily	 - 	 - 
Q#31 - >158304891	multi-dom	223816	4	224	2.73058e-94	278.026	COG0745	OmpR	 - 	 - 
Q#32 - >158304910	specific	238088	4	116	4.82391e-39	132.7	cd00156	REC	 - 	cl19078
Q#32 - >158304910	superfamily	271833	4	116	4.82391e-39	132.7	cl19078	REC superfamily	 - 	 - 
Q#32 - >158304910	specific	238225	127	221	2.13073e-28	104.068	cd00383	trans_reg_C	 - 	cl21459
Q#32 - >158304910	superfamily	277524	127	221	2.13073e-28	104.068	cl21459	HTH superfamily	 - 	 - 
Q#32 - >158304910	multi-dom	223816	1	223	1.58814e-81	245.669	COG0745	OmpR	 - 	 - 
Q#33 - >158305125	specific	238088	5	122	2.11073e-41	139.248	cd00156	REC	 - 	cl19078
Q#33 - >158305125	superfamily	271833	5	122	2.11073e-41	139.248	cl19078	REC superfamily	 - 	 - 
Q#33 - >158305125	specific	238225	140	231	1.79246e-26	99.446	cd00383	trans_reg_C	 - 	cl21459
Q#33 - >158305125	superfamily	277524	140	231	1.79246e-26	99.446	cl21459	HTH superfamily	 - 	 - 
Q#33 - >158305125	multi-dom	223816	4	236	8.16075e-83	249.521	COG0745	OmpR	 - 	 - 
Q#34 - >158306609	specific	238088	9	120	1.52346e-42	141.944	cd00156	REC	 - 	cl19078
Q#34 - >158306609	superfamily	271833	9	120	1.52346e-42	141.944	cl19078	REC superfamily	 - 	 - 
Q#34 - >158306609	specific	238225	137	231	3.27434e-34	119.862	cd00383	trans_reg_C	 - 	cl21459
Q#34 - >158306609	superfamily	277524	137	231	3.27434e-34	119.862	cl21459	HTH superfamily	 - 	 - 
Q#34 - >158306609	multi-dom	214376	1	235	1.19971e-129	369.045	CHL00148	orf27	 - 	 - 
Q#35 - >158306836	specific	238088	4	117	2.02056e-35	123.455	cd00156	REC	 - 	cl19078
Q#35 - >158306836	superfamily	271833	4	117	2.02056e-35	123.455	cl19078	REC superfamily	 - 	 - 
Q#35 - >158306836	specific	238225	129	226	8.5548e-32	113.313	cd00383	trans_reg_C	 - 	cl21459
Q#35 - >158306836	superfamily	277524	129	226	8.5548e-32	113.313	cl21459	HTH superfamily	 - 	 - 
Q#35 - >158306836	multi-dom	223816	1	226	1.15528e-84	253.759	COG0745	OmpR	 - 	 - 
Q#36 - >158306841	specific	238088	4	115	2.71732e-35	122.684	cd00156	REC	 - 	cl19078
Q#36 - >158306841	superfamily	271833	4	115	2.71732e-35	122.684	cl19078	REC superfamily	 - 	 - 
Q#36 - >158306841	specific	238225	127	221	2.11408e-31	112.158	cd00383	trans_reg_C	 - 	cl21459
Q#36 - >158306841	superfamily	277524	127	221	2.11408e-31	112.158	cl21459	HTH superfamily	 - 	 - 
Q#36 - >158306841	multi-dom	223816	1	223	3.65932e-82	247.21	COG0745	OmpR	 - 	 - 
Q#37 - >158307098	specific	238225	129	222	1.26836e-32	116.395	cd00383	trans_reg_C	 - 	cl21459
Q#37 - >158307098	superfamily	277524	129	222	1.26836e-32	116.395	cl21459	HTH superfamily	 - 	 - 
Q#37 - >158307098	specific	238088	7	117	6.99531e-26	98.8021	cd00156	REC	 - 	cl19078
Q#37 - >158307098	superfamily	271833	7	117	6.99531e-26	98.8021	cl19078	REC superfamily	 - 	 - 
Q#37 - >158307098	multi-dom	223816	5	222	7.00741e-66	207.15	COG0745	OmpR	 - 	 - 
Q#38 - >158307416	specific	238225	136	230	9.98294e-35	121.402	cd00383	trans_reg_C	 - 	cl21459
Q#38 - >158307416	superfamily	277524	136	230	9.98294e-35	121.402	cl21459	HTH superfamily	 - 	 - 
Q#38 - >158307416	specific	238088	6	120	9.05543e-30	109.202	cd00156	REC	 - 	cl19078
Q#38 - >158307416	superfamily	271833	6	120	9.05543e-30	109.202	cl19078	REC superfamily	 - 	 - 
Q#38 - >158307416	multi-dom	223816	4	234	4.36034e-80	242.973	COG0745	OmpR	 - 	 - 
Q#39 - >158308443	specific	238088	8	119	5.71174e-46	151.189	cd00156	REC	 - 	cl19078
Q#39 - >158308443	superfamily	271833	8	119	5.71174e-46	151.189	cl19078	REC superfamily	 - 	 - 
Q#39 - >158308443	specific	238225	141	236	3.81354e-34	119.862	cd00383	trans_reg_C	 - 	cl21459
Q#39 - >158308443	superfamily	277524	141	236	3.81354e-34	119.862	cl21459	HTH superfamily	 - 	 - 
Q#39 - >158308443	multi-dom	214376	3	238	3.26378e-112	325.132	CHL00148	orf27	 - 	 - 
Q#40 - >158308607	specific	238088	5	125	1.22256e-41	139.633	cd00156	REC	 - 	cl19078
Q#40 - >158308607	superfamily	271833	5	125	1.22256e-41	139.633	cl19078	REC superfamily	 - 	 - 
Q#40 - >158308607	specific	238225	140	234	1.36388e-37	128.336	cd00383	trans_reg_C	 - 	cl21459
Q#40 - >158308607	superfamily	277524	140	234	1.36388e-37	128.336	cl21459	HTH superfamily	 - 	 - 
Q#40 - >158308607	multi-dom	223816	4	234	9.40083e-94	277.256	COG0745	OmpR	 - 	 - 
Q#41 - >158308877	specific	238088	4	116	1.47706e-40	136.552	cd00156	REC	 - 	cl19078
Q#41 - >158308877	superfamily	271833	4	116	1.47706e-40	136.552	cl19078	REC superfamily	 - 	 - 
Q#41 - >158308877	specific	238225	127	221	2.41859e-34	119.862	cd00383	trans_reg_C	 - 	cl21459
Q#41 - >158308877	superfamily	277524	127	221	2.41859e-34	119.862	cl21459	HTH superfamily	 - 	 - 
Q#41 - >158308877	multi-dom	223816	1	222	1.28539e-87	261.077	COG0745	OmpR	 - 	 - 
Q#42 - >158308993	specific	238088	9	120	1.52866e-43	144.641	cd00156	REC	 - 	cl19078
Q#42 - >158308993	superfamily	271833	9	120	1.52866e-43	144.641	cl19078	REC superfamily	 - 	 - 
Q#42 - >158308993	specific	238225	137	233	2.54962e-36	125.254	cd00383	trans_reg_C	 - 	cl21459
Q#42 - >158308993	superfamily	277524	137	233	2.54962e-36	125.254	cl21459	HTH superfamily	 - 	 - 
Q#42 - >158308993	multi-dom	214376	1	238	4.97926e-162	451.478	CHL00148	orf27	 - 	 - 
Q#43 - >158309520	specific	238088	5	117	2.36042e-38	130.774	cd00156	REC	 - 	cl19078
Q#43 - >158309520	superfamily	271833	5	117	2.36042e-38	130.774	cl19078	REC superfamily	 - 	 - 
Q#43 - >158309520	specific	238225	132	221	1.93351e-35	122.558	cd00383	trans_reg_C	 - 	cl21459
Q#43 - >158309520	superfamily	277524	132	221	1.93351e-35	122.558	cl21459	HTH superfamily	 - 	 - 
Q#43 - >158309520	multi-dom	223816	3	221	2.01059e-83	250.292	COG0745	OmpR	 - 	 - 
Q#44 - >158309645	specific	238088	6	120	4.96444e-41	138.092	cd00156	REC	 - 	cl19078
Q#44 - >158309645	superfamily	271833	6	120	4.96444e-41	138.092	cl19078	REC superfamily	 - 	 - 
Q#44 - >158309645	specific	238225	139	233	1.58656e-30	110.232	cd00383	trans_reg_C	 - 	cl21459
Q#44 - >158309645	superfamily	277524	139	233	1.58656e-30	110.232	cl21459	HTH superfamily	 - 	 - 
Q#44 - >158309645	multi-dom	223816	3	235	1.3052e-83	251.447	COG0745	OmpR	 - 	 - 
Q#45 - >158309700	specific	238225	132	220	3.18189e-35	121.788	cd00383	trans_reg_C	 - 	cl21459
Q#45 - >158309700	superfamily	277524	132	220	3.18189e-35	121.788	cl21459	HTH superfamily	 - 	 - 
Q#45 - >158309700	specific	238088	5	114	3.5675e-34	119.603	cd00156	REC	 - 	cl19078
Q#45 - >158309700	superfamily	271833	5	114	3.5675e-34	119.603	cl19078	REC superfamily	 - 	 - 
Q#45 - >158309700	multi-dom	223816	3	222	1.89414e-83	250.292	COG0745	OmpR	 - 	 - 
Q#46 - >158310780	specific	238088	16	127	1.8508e-39	134.24	cd00156	REC	 - 	cl19078
Q#46 - >158310780	superfamily	271833	16	127	1.8508e-39	134.24	cl19078	REC superfamily	 - 	 - 
Q#46 - >158310780	specific	238225	144	240	2.73794e-34	120.247	cd00383	trans_reg_C	 - 	cl21459
Q#46 - >158310780	superfamily	277524	144	240	2.73794e-34	120.247	cl21459	HTH superfamily	 - 	 - 
Q#46 - >158310780	multi-dom	214376	7	238	8.48949e-110	318.969	CHL00148	orf27	 - 	 - 
Q#47 - >158310795	specific	238088	9	120	5.22153e-43	143.1	cd00156	REC	 - 	cl19078
Q#47 - >158310795	superfamily	271833	9	120	5.22153e-43	143.1	cl19078	REC superfamily	 - 	 - 
Q#47 - >158310795	specific	238225	139	235	2.14237e-34	120.247	cd00383	trans_reg_C	 - 	cl21459
Q#47 - >158310795	superfamily	277524	139	235	2.14237e-34	120.247	cl21459	HTH superfamily	 - 	 - 
Q#47 - >158310795	multi-dom	214376	1	233	1.03891e-115	333.607	CHL00148	orf27	 - 	 - 
Q#48 - >158310618	specific	238225	135	220	3.14818e-35	121.788	cd00383	trans_reg_C	 - 	cl21459
Q#48 - >158310618	superfamily	277524	135	220	3.14818e-35	121.788	cl21459	HTH superfamily	 - 	 - 
Q#48 - >158310618	specific	238088	5	114	1.59386e-33	118.062	cd00156	REC	 - 	cl19078
Q#48 - >158310618	superfamily	271833	5	114	1.59386e-33	118.062	cl19078	REC superfamily	 - 	 - 
Q#48 - >158310618	multi-dom	223816	3	222	5.5985e-82	246.44	COG0745	OmpR	 - 	 - 
Q#49 - >158310895	specific	238088	16	127	7.47582e-42	140.404	cd00156	REC	 - 	cl19078
Q#49 - >158310895	superfamily	271833	16	127	7.47582e-42	140.404	cl19078	REC superfamily	 - 	 - 
Q#49 - >158310895	specific	238225	144	240	4.51293e-36	124.869	cd00383	trans_reg_C	 - 	cl21459
Q#49 - >158310895	superfamily	277524	144	240	4.51293e-36	124.869	cl21459	HTH superfamily	 - 	 - 
Q#49 - >158310895	multi-dom	214376	8	238	5.4277e-111	322.051	CHL00148	orf27	 - 	 - 
Q#50 - >158311460	specific	238088	16	127	1.01909e-41	140.018	cd00156	REC	 - 	cl19078
Q#50 - >158311460	superfamily	271833	16	127	1.01909e-41	140.018	cl19078	REC superfamily	 - 	 - 
Q#50 - >158311460	specific	238225	144	240	3.9312e-36	124.869	cd00383	trans_reg_C	 - 	cl21459
Q#50 - >158311460	superfamily	277524	144	240	3.9312e-36	124.869	cl21459	HTH superfamily	 - 	 - 
Q#50 - >158311460	multi-dom	214376	8	238	2.24601e-111	322.821	CHL00148	orf27	 - 	 - 
Q#51 - >158303736	specific	238088	11	129	1.33689e-27	102.654	cd00156	REC	 - 	cl19078
Q#51 - >158303736	superfamily	271833	11	129	1.33689e-27	102.654	cl19078	REC superfamily	 - 	 - 
Q#51 - >158303736	specific	99777	163	219	2.53027e-17	72.9524	cd06170	LuxR_C_like	 - 	cl21459
Q#51 - >158303736	superfamily	277524	163	219	2.53027e-17	72.9524	cl21459	HTH superfamily	 - 	 - 
Q#51 - >158303736	multi-dom	225107	9	225	2.54115e-64	200.993	COG2197	CitB	 - 	 - 
Q#52 - >158303950	specific	238088	5	119	2.57626e-34	119.603	cd00156	REC	 - 	cl19078
Q#52 - >158303950	superfamily	271833	5	119	2.57626e-34	119.603	cl19078	REC superfamily	 - 	 - 
Q#52 - >158303950	specific	99777	149	203	1.06346e-20	82.1972	cd06170	LuxR_C_like	 - 	cl21459
Q#52 - >158303950	superfamily	277524	149	203	1.06346e-20	82.1972	cl21459	HTH superfamily	 - 	 - 
Q#52 - >158303950	multi-dom	225107	2	203	1.4387e-85	254.536	COG2197	CitB	 - 	 - 
Q#53 - >158304880	specific	238088	9	122	1.15081e-30	110.743	cd00156	REC	 - 	cl19078
Q#53 - >158304880	superfamily	271833	9	122	1.15081e-30	110.743	cl19078	REC superfamily	 - 	 - 
Q#53 - >158304880	specific	99777	162	218	6.24216e-17	71.7968	cd06170	LuxR_C_like	 - 	cl21459
Q#53 - >158304880	superfamily	277524	162	218	6.24216e-17	71.7968	cl21459	HTH superfamily	 - 	 - 
Q#53 - >158304880	multi-dom	225107	6	222	3.3552e-75	228.728	COG2197	CitB	 - 	 - 
Q#54 - >158304973	specific	238088	5	119	1.63085e-29	107.276	cd00156	REC	 - 	cl19078
Q#54 - >158304973	superfamily	271833	5	119	1.63085e-29	107.276	cl19078	REC superfamily	 - 	 - 
Q#54 - >158304973	specific	99777	152	208	1.88096e-16	70.6412	cd06170	LuxR_C_like	 - 	cl21459
Q#54 - >158304973	superfamily	277524	152	208	1.88096e-16	70.6412	cl21459	HTH superfamily	 - 	 - 
Q#54 - >158304973	multi-dom	225107	2	209	8.05149e-75	227.572	COG2197	CitB	 - 	 - 
Q#55 - >158305211	specific	238088	13	127	4.53322e-36	124.61	cd00156	REC	 - 	cl19078
Q#55 - >158305211	superfamily	271833	13	127	4.53322e-36	124.61	cl19078	REC superfamily	 - 	 - 
Q#55 - >158305211	specific	99777	155	211	6.20586e-18	74.4932	cd06170	LuxR_C_like	 - 	cl21459
Q#55 - >158305211	superfamily	277524	155	211	6.20586e-18	74.4932	cl21459	HTH superfamily	 - 	 - 
Q#55 - >158305211	multi-dom	225107	11	215	5.55968e-52	168.636	COG2197	CitB	 - 	 - 
Q#56 - >158305613	specific	238088	6	120	6.8686e-41	137.322	cd00156	REC	 - 	cl19078
Q#56 - >158305613	superfamily	271833	6	120	6.8686e-41	137.322	cl19078	REC superfamily	 - 	 - 
Q#56 - >158305613	specific	99777	166	222	1.48464e-15	68.33	cd06170	LuxR_C_like	 - 	cl21459
Q#56 - >158305613	superfamily	277524	166	222	1.48464e-15	68.33	cl21459	HTH superfamily	 - 	 - 
Q#56 - >158305613	multi-dom	225107	4	227	5.86534e-50	164.014	COG2197	CitB	 - 	 - 
Q#57 - >158306479	specific	238088	6	120	1.46765e-36	125.766	cd00156	REC	 - 	cl19078
Q#57 - >158306479	superfamily	271833	6	120	1.46765e-36	125.766	cl19078	REC superfamily	 - 	 - 
Q#57 - >158306479	specific	99777	153	209	9.25933e-16	68.7152	cd06170	LuxR_C_like	 - 	cl21459
Q#57 - >158306479	superfamily	277524	153	209	9.25933e-16	68.7152	cl21459	HTH superfamily	 - 	 - 
Q#57 - >158306479	multi-dom	225107	5	213	5.86706e-50	163.629	COG2197	CitB	 - 	 - 
Q#58 - >158308401	specific	238088	8	123	2.59645e-20	83.0089	cd00156	REC	 - 	cl19078
Q#58 - >158308401	superfamily	271833	8	123	2.59645e-20	83.0089	cl19078	REC superfamily	 - 	 - 
Q#58 - >158308401	specific	99777	177	233	3.5649e-16	69.8708	cd06170	LuxR_C_like	 - 	cl21459
Q#58 - >158308401	superfamily	277524	177	233	3.5649e-16	69.8708	cl21459	HTH superfamily	 - 	 - 
Q#58 - >158308401	multi-dom	225107	4	238	5.72331e-62	195.215	COG2197	CitB	 - 	 - 
Q#59 - >158308416	specific	238088	11	125	5.10731e-35	121.914	cd00156	REC	 - 	cl19078
Q#59 - >158308416	superfamily	271833	11	125	5.10731e-35	121.914	cl19078	REC superfamily	 - 	 - 
Q#59 - >158308416	specific	99777	158	213	9.57608e-18	74.108	cd06170	LuxR_C_like	 - 	cl21459
Q#59 - >158308416	superfamily	277524	158	213	9.57608e-18	74.108	cl21459	HTH superfamily	 - 	 - 
Q#59 - >158308416	multi-dom	225107	8	215	4.44128e-79	238.743	COG2197	CitB	 - 	 - 
Q#60 - >158309626	specific	238088	8	122	1.85997e-32	114.98	cd00156	REC	 - 	cl19078
Q#60 - >158309626	superfamily	271833	8	122	1.85997e-32	114.98	cl19078	REC superfamily	 - 	 - 
Q#60 - >158309626	specific	99777	145	201	3.15737e-20	80.6564	cd06170	LuxR_C_like	 - 	cl21459
Q#60 - >158309626	superfamily	277524	145	201	3.15737e-20	80.6564	cl21459	HTH superfamily	 - 	 - 
Q#60 - >158309626	multi-dom	225107	5	204	6.80008e-80	240.284	COG2197	CitB	 - 	 - 
Q#61 - >158310713	specific	238088	6	119	1.3824e-28	104.965	cd00156	REC	 - 	cl19078
Q#61 - >158310713	superfamily	271833	6	119	1.3824e-28	104.965	cl19078	REC superfamily	 - 	 - 
Q#61 - >158310713	specific	99777	155	211	1.81797e-19	78.7304	cd06170	LuxR_C_like	 - 	cl21459
Q#61 - >158310713	superfamily	277524	155	211	1.81797e-19	78.7304	cl21459	HTH superfamily	 - 	 - 
Q#61 - >158310713	multi-dom	225107	3	214	3.46355e-73	223.335	COG2197	CitB	 - 	 - 
Q#62 - >158308514	specific	238088	5	115	1.14877e-36	127.307	cd00156	REC	 - 	cl19078
Q#62 - >158308514	superfamily	271833	5	115	1.14877e-36	127.307	cl19078	REC superfamily	 - 	 - 
Q#62 - >158308514	specific	249644	157	197	4.33404e-07	45.2658	pfam00165	HTH_AraC	 - 	cl02815
Q#62 - >158308514	superfamily	249644	157	197	4.33404e-07	45.2658	cl02815	HTH_AraC superfamily	 - 	 - 
Q#62 - >158308514	specific	249644	210	248	0.000100109	38.7174	pfam00165	HTH_AraC	 - 	cl02815
Q#62 - >158308514	superfamily	249644	210	248	0.000100109	38.7174	cl02815	HTH_AraC superfamily	 - 	 - 
Q#62 - >158308514	multi-dom	197666	164	247	3.58928e-26	98.7793	smart00342	HTH_ARAC	 - 	 - 
Q#62 - >158308514	multi-dom	184052	1	140	0.00261953	36.1828	PRK13435	PRK13435	 - 	 - 
Q#63 - >158303540	specific	143635	160	322	3.17574e-59	190.075	cd01949	GGDEF	 - 	cl11967
Q#63 - >158303540	superfamily	276010	160	322	3.17574e-59	190.075	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#63 - >158303540	specific	238088	11	125	1.19983e-38	134.626	cd00156	REC	 - 	cl19078
Q#63 - >158303540	superfamily	271833	11	125	1.19983e-38	134.626	cl19078	REC superfamily	 - 	 - 
Q#63 - >158303540	multi-dom	236577	10	319	7.19218e-70	227.091	PRK09581	pleD	 - 	 - 
Q#64 - >158303997	specific	143635	161	323	1.2202e-60	194.698	cd01949	GGDEF	 - 	cl11967
